TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,LOGICAL_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,KEY_POSITION,DESCRIPTION
,purchase_returned_products_direction,shipment_completed_reporting_header,work_unit_voucher_number,作業単位伝票no,2,,NO,character varying(15),,
,purchase_returned_products_direction,shipment_completed_reporting_header,shipment_date,出荷日,3,,NO,date,,
,purchase_returned_products_direction,shipment_completed_reporting_header,voucher_number,相手伝票no,4,,NO,character varying(12),,
,purchase_returned_products_direction,shipment_completed_reporting_header,logistics_management_warehouse_id,物流部門管轄倉庫_id,5,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_header,shipment_unit_id,出荷単位_id,6,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_header,input_user,入力者,7,,NO,character varying(10),,
,purchase_returned_products_direction,shipment_completed_reporting_header,create_date_time,作成日時,8,now(),YES,timestamp(6) without time zone,,
,purchase_returned_products_direction,shipment_completed_reporting_header,created_at,登録日時,9,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_header,updated_at,最終更新日時,10,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_header,updated_by,最終更新者,11,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_completed_reporting_header,update_cause,最終更新契機,12,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_completed_reporting_header,version,バージョン,13,,YES,bigint,,楽観ロック用
,purchase_returned_products_direction,shipment_completed_reporting_line,id,id,1,,NO,*id,1,
,purchase_returned_products_direction,shipment_completed_reporting_line,shipment_completed_reporting_header_id,出荷完了報告ヘッダー_id,2,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_line,work_unit_voucher_line_number,作業単位伝票行no,3,,NO,integer,,
,purchase_returned_products_direction,shipment_completed_reporting_line,purchase_returned_products_shipment_attempt_line_id,仕入返品出荷予定明細_id,4,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_line,product_id,商品_id,5,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_line,shipment_quantity,出荷数,6,,NO,integer,,
,purchase_returned_products_direction,shipment_completed_reporting_line,input_user,入力者,7,,NO,character varying(10),,
,purchase_returned_products_direction,shipment_completed_reporting_line,create_date_time,作成日時,8,now(),YES,timestamp(6) without time zone,,
,purchase_returned_products_direction,shipment_completed_reporting_line,shipment_completed_reporting_line_condition_id,出荷完了報告明細状態_id,9,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_completed_reporting_line,created_at,登録日時,10,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_line,updated_at,最終更新日時,11,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_line,updated_by,最終更新者,12,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_completed_reporting_line,update_cause,最終更新契機,13,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_completed_reporting_line,version,バージョン,14,,YES,bigint,,楽観ロック用
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,id,id,1,,NO,*id,1,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,processing_completed_flag,処理完了フラグ,2,FALSE,NO,*flag,,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,register_error_flag,登録エラーフラグ,3,FALSE,NO,*flag,,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,error_contents,エラー内容,4,,YES,text,,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,created_at,登録日時,5,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,updated_at,最終更新日時,6,,YES,timestamp,,
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,updated_by,最終更新者,7,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,update_cause,最終更新契機,8,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_completed_reporting_line_condition,version,バージョン,9,,YES,bigint,,楽観ロック用
,purchase_returned_products_direction,shipment_destination_changing,id,id,1,,NO,*id,1,
,purchase_returned_products_direction,shipment_destination_changing,purchase_returned_products_shipment_attempt_header_id,仕入返品出荷予定ヘッダー_id,2,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_destination_changing,shipment_destination_name1,出荷先名１,3,,YES,character varying(30),,
,purchase_returned_products_direction,shipment_destination_changing,shipment_destination_name2,出荷先名２,4,,YES,character varying(30),,
,purchase_returned_products_direction,shipment_destination_changing,address1,住所１,5,,YES,character varying(30),,
,purchase_returned_products_direction,shipment_destination_changing,address2,住所２,6,,YES,character varying(30),,
,purchase_returned_products_direction,shipment_destination_changing,zip_code,郵便番号,7,,YES,character varying(9),,
,purchase_returned_products_direction,shipment_destination_changing,tel_number,電話番号,8,,YES,character varying(20),,
,purchase_returned_products_direction,shipment_destination_changing,created_at,登録日時,9,,YES,timestamp,,
,purchase_returned_products_direction,shipment_destination_changing,updated_at,最終更新日時,10,,YES,timestamp,,
,purchase_returned_products_direction,shipment_destination_changing,updated_by,最終更新者,11,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_destination_changing,update_cause,最終更新契機,12,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_destination_changing,version,バージョン,13,,YES,bigint,,楽観ロック用
,purchase_returned_products_direction,shipment_direction,id,id,1,,NO,*id,1,
,purchase_returned_products_direction,shipment_direction,logistics_direction_number,物流指示no,2,,NO,character varying(9),,
,purchase_returned_products_direction,shipment_direction,purchase_returned_products_shipment_attempt_header_id,仕入返品出荷予定ヘッダー_id,3,,NO,*id_ref,,
,purchase_returned_products_direction,shipment_direction,input_user,入力者,4,,NO,character varying(10),,
,purchase_returned_products_direction,shipment_direction,create_date_time,作成日時,5,now(),YES,timestamp(6) without time zone,,
,purchase_returned_products_direction,shipment_direction,canceled_flag,取消フラグ,6,FALSE,NO,boolean,,
,purchase_returned_products_direction,shipment_direction,processed_flag,処理済フラグ,7,FALSE,NO,boolean,,
,purchase_returned_products_direction,shipment_direction,error_flag,エラーフラグ,8,FALSE,NO,boolean,,
,purchase_returned_products_direction,shipment_direction,created_at,登録日時,9,,YES,timestamp,,
,purchase_returned_products_direction,shipment_direction,updated_at,最終更新日時,10,,YES,timestamp,,
,purchase_returned_products_direction,shipment_direction,updated_by,最終更新者,11,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_direction,update_cause,最終更新契機,12,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_direction,version,バージョン,13,,YES,bigint,,楽観ロック用
,purchase_returned_products_direction,shipment_unit,id,id,1,,NO,*id,1,
,purchase_returned_products_direction,shipment_unit,shop_delivery_no,店舗配送no,2,,NO,character(10),,
,purchase_returned_products_direction,shipment_unit,created_at,登録日時,3,,YES,timestamp,,
,purchase_returned_products_direction,shipment_unit,updated_at,最終更新日時,4,,YES,timestamp,,
,purchase_returned_products_direction,shipment_unit,updated_by,最終更新者,5,,YES,bigint,,ユーザーアカウントテーブルのID
,purchase_returned_products_direction,shipment_unit,update_cause,最終更新契機,6,,YES,varchar(32),,機能名
,purchase_returned_products_direction,shipment_unit,version,バージョン,7,,YES,bigint,,楽観ロック用
,purchase_transfer,purchase_transfer,id,id,1,,NO,*id,1,
,purchase_transfer,purchase_transfer,transfer_number,移動no,2,,NO,character varying(9),,
,purchase_transfer,purchase_transfer,purchase_achievement_header_id,仕入実績ヘッダー_id,3,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,transfer_source_warehouse_id,移動元倉庫_id,4,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,transfer_source_inventory_section_id,移動元在庫部課_id,5,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,transfer_destination_warehouse_id,移動先倉庫_id,6,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,transfer_destination_inventory_section_id,移動先在庫部課_id,7,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,purchase_transfer_out_header_id,仕入移動出ヘッダー_id,8,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,purchase_transfer_in_header_id,仕入移動入ヘッダー_id,9,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,purchase_transfer_direction_id,仕入移動指示_id,10,,NO,*id_ref,,
,purchase_transfer,purchase_transfer,created_at,登録日時,11,,YES,timestamp,,
,purchase_transfer,purchase_transfer,updated_at,最終更新日時,12,,YES,timestamp,,
